date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
2002-05-01,0.339847068819031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-02,0.339847068819031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-03,0.242990654205607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-04,0.182951005380912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-05,0.15916171056358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-06,0.114981591617106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-07,0.124044180118946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-08,0.0982724440668366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-09,0.169923534409516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-10,0.163126593033135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-11,0.0569243840271878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002-05-12,0.0396488246955537,NaN,NaN,NaN,NaN,NaN,NaN,0.0396488246955537,0.0396488246955537,0.0396488246955537
2002-05-13,0.0526762956669499,NaN,NaN,NaN,NaN,NaN,NaN,0.0382894364202775,0.0382894364202775,0.0382894364202775
2002-05-14,0.0589068252619654,NaN,NaN,NaN,NaN,NaN,NaN,0.0369300481450014,0.0369300481450014,0.0369300481450014
2002-05-15,0.0487114131973945,NaN,NaN,NaN,NaN,NaN,NaN,0.0355706598697253,0.0355706598697253,0.0355706598697253
2002-05-16,0.0337015009912206,NaN,0.0337015009912206,0.0337015009912206,0.0337015009912206,NaN,0.0337015009912206,0.0337015009912206,0.0337015009912206,0.0337015009912206
2002-05-17,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173,0.032851883319173
2002-05-18,0.267346360804305,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154,0.0347989238176154
2002-05-19,0.118663268195978,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578,0.0367459643160578
