date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
1966-10-01,41.6312659303313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-02,42.4808836023789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-03,47.5785896346644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-04,52.6762956669499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-05,50.9770603228547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-06,49.2778249787596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-07,50.1274426508071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-08,49.8442367601246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-09,47.5785896346644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-10,47.2953837439819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-11,47.8617955253469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-12,49.2778249787596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-13,49.2778249787596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-14,52.3930897762673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-15,54.6587369017276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-16,53.80911922968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-17,47.2953837439819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-18,49.5610308694421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-19,48.7114131973945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-20,49.2778249787596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-21,46.1625601812518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-22,44.7465307278391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-23,46.4457660719343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-24,45.8793542905692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-25,44.1801189464741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-26,43.8969130557916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-27,44.1801189464741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-28,44.4633248371566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-29,43.047295383744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-10-30,42.4808836023789,NaN,NaN,NaN,42.4808836023789,42.4808836023789,NaN,NaN,NaN,NaN
1966-10-31,40.7816482582838,NaN,NaN,NaN,40.7816482582838,40.7816482582838,NaN,NaN,NaN,NaN
1966-11-01,39.9320305862362,NaN,NaN,NaN,39.9320305862362,39.9320305862362,NaN,NaN,NaN,NaN
1966-11-02,39.6488246955537,NaN,NaN,NaN,39.6488246955537,39.6488246955537,NaN,39.6488246955537,39.6488246955537,NaN
1966-11-03,39.3656188048711,NaN,NaN,NaN,39.3656188048711,39.3656188048711,NaN,39.1768148777495,39.1768148777495,NaN
1966-11-04,38.5160011328236,NaN,NaN,NaN,38.5160011328236,38.5160011328236,NaN,38.5160011328236,38.5160011328236,NaN
1966-11-05,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141,38.232795242141
1966-11-06,38.7992070235061,38.1721082655662,38.1721082655662,37.9091313670753,38.1721082655662,38.1721082655662,38.0525733117067,38.1721082655662,38.1721082655662,37.9091313670753
1966-11-07,38.5160011328236,38.1114212889914,38.1114212889914,37.5854674920095,38.1114212889914,38.1114212889914,37.8723513812724,38.1114212889914,38.1114212889914,37.5854674920095
1966-11-08,39.9320305862362,38.0507343124166,38.0507343124166,37.2618036169438,38.0507343124166,38.0507343124166,37.692129450838,38.0507343124166,38.0507343124166,37.2618036169438
1966-11-09,41.3480600396488,37.9900473358417,37.9900473358417,36.9381397418781,37.9900473358417,37.9900473358417,37.5119075204037,37.9900473358417,37.9900473358417,36.9381397418781
1966-11-10,41.0648541489663,37.9293603592669,37.9293603592669,36.6144758668123,37.9293603592669,37.9293603592669,37.3316855899694,37.9293603592669,37.9293603592669,36.6144758668123
1966-11-11,40.7816482582838,37.8686733826921,37.8686733826921,36.2908119917466,37.8686733826921,37.8686733826921,37.151463659535,37.8686733826921,37.8686733826921,36.2908119917466
1966-11-12,43.613707165109,37.8079864061173,37.8079864061173,35.9671481166808,37.8079864061173,37.8079864061173,36.9712417291007,37.8079864061173,37.8079864061173,35.9671481166808
1966-11-13,40.4984423676012,37.7472994295424,37.7472994295424,35.6434842416151,37.7472994295424,37.7472994295424,36.7910197986664,37.7472994295424,37.7472994295424,35.6434842416151
1966-11-14,42.7640894930615,37.6866124529676,37.6866124529676,35.3198203665493,37.6866124529676,37.6866124529676,36.610797868232,37.6866124529676,37.6866124529676,35.3198203665493
1966-11-15,39.9320305862362,37.6259254763928,37.6259254763928,34.9961564914836,37.6259254763928,37.6259254763928,36.4305759377977,37.6259254763928,37.6259254763928,34.9961564914836
1966-11-16,41.3480600396488,37.5652384998179,37.5652384998179,34.6724926164179,37.5652384998179,37.5652384998179,36.2503540073634,37.5652384998179,37.5652384998179,34.6724926164179
1966-11-17,39.6488246955537,37.5045515232431,37.5045515232431,34.3488287413521,37.5045515232431,37.5045515232431,36.070132076929,37.5045515232431,37.5045515232431,34.3488287413521
1966-11-18,40.2152364769187,37.4438645466683,37.4438645466683,34.0251648662864,37.4438645466683,37.4438645466683,35.8899101464947,37.4438645466683,37.4438645466683,34.0251648662864
1966-11-19,37.3831775700935,37.3831775700935,37.3831775700935,33.7015009912206,37.3831775700935,37.3831775700935,35.7096882160603,37.3831775700935,37.3831775700935,33.7015009912206
1966-11-20,39.3656188048711,36.8841957627004,36.8841957627004,33.3778371161549,36.993769470405,36.993769470405,35.529466285626,36.8841957627004,36.8841957627004,33.3778371161549
1966-11-21,41.6312659303313,36.3852139553074,36.3852139553074,33.0541732410891,36.6043613707165,36.6043613707165,35.3492443551917,36.3852139553074,36.3852139553074,33.0541732410891
1966-11-22,41.0648541489663,35.8862321479144,35.8862321479144,32.7305093660234,36.214953271028,36.214953271028,35.1690224247573,35.8862321479144,35.8862321479144,32.7305093660234
