date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
1959-10-01,0.849617672047579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-02,0.849617672047579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-03,0.991220617388842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-04,0.991220617388842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-05,1.1328235627301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-06,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-07,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-08,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-09,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-10,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-11,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-12,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-13,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-14,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-15,1.41602945341263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1959-10-16,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.27442650807137,1.27442650807137,1.27442650807137
1959-10-17,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.26431201197556,1.26431201197556,1.26431201197556
1959-10-18,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.25419751587976,1.25419751587976,1.25419751587976
1959-10-19,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.24408301978395,1.24408301978395,1.24408301978395
1959-10-20,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.23396852368815,1.23396852368815,1.23396852368815
1959-10-21,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.22385402759235,1.22385402759235,1.22385402759235
1959-10-22,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.21373953149654,1.21373953149654,1.21373953149654
1959-10-23,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.20362503540074,1.20362503540074,1.20362503540074
1959-10-24,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.19351053930493,1.19351053930493,1.19351053930493
1959-10-25,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.18339604320913,1.18339604320913,1.18339604320913
1959-10-26,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.17328154711332,1.17328154711332,1.17328154711332
1959-10-27,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.16316705101752,1.16316705101752,1.16316705101752
1959-10-28,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.15305255492171,1.15305255492171,1.15305255492171
1959-10-29,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,1.14293805882591,1.14293805882591,1.14293805882591
