date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
1966-01-26,2.40725007080147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-01-27,2.37892948173322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-01-28,2.49221183800623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-01-29,2.66213537241575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-01-30,2.97366185216652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-01-31,2.49221183800623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-02-01,2.49221183800623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-02-02,2.49221183800623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-02-03,3.05862361937128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-02-04,2.46389124893798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1966-02-05,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,NaN,NaN,NaN
1966-02-06,2.49221183800623,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,NaN,NaN,NaN
1966-02-07,2.52053242707448,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,NaN,NaN,NaN
1966-02-08,2.49221183800623,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,NaN,NaN,NaN
1966-02-09,2.49221183800623,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,NaN,NaN,NaN
1966-02-10,2.52053242707448,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,NaN,NaN,NaN
1966-02-11,2.49221183800623,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,NaN,NaN,NaN
1966-02-12,3.37015009912206,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,NaN,NaN,NaN
1966-02-13,4.3613707165109,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,NaN,NaN,NaN
1966-02-14,4.13480600396488,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,NaN,NaN,NaN
1966-02-15,4.13480600396488,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,NaN,NaN,NaN
1966-02-16,2.88870008496177,2.40961011989049,2.40961011989049,2.40961011989049,2.40961011989049,2.40961011989049,2.40961011989049,NaN,NaN,NaN
1966-02-17,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147
1966-02-18,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147,2.40725007080147
1966-02-19,2.43557065986973,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951,2.41197016897951
1966-02-20,3.45511186632682,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854,2.41433021806854
1966-02-21,3.90824129141886,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756,2.41669026715756
1966-02-22,3.90824129141886,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658,2.41905031624658
1966-02-23,4.02152364769187,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356,2.4214103653356
1966-02-24,4.02152364769187,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462,2.42377041442462
1966-02-25,2.57717360521099,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364,2.42613046351364
1966-02-26,2.46389124893798,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266,2.42849051260266
1966-02-27,2.46389124893798,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168,2.43085056169168
1966-02-28,2.46389124893798,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807,2.4332106107807
1966-03-01,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973,2.43557065986973
1966-03-02,2.54885301614274,2.48277164165015,2.48277164165015,2.44312281695459,2.44312281695459,2.44312281695459,2.44312281695459,2.44312281695459,2.44312281695459,NaN
1966-03-03,3.05862361937128,2.52997262343057,2.52997262343057,2.45067497403946,2.45067497403946,2.45067497403946,2.45067497403946,2.45067497403946,2.45067497403946,NaN
