date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
1983-10-01,41.3480600396488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-02,40.2152364769187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-03,39.6488246955537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-04,39.0824129141886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-05,38.5160011328236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-06,37.9495893514585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-07,37.3831775700935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-08,37.3831775700935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-09,38.5160011328236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-10,39.6488246955537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-11,37.9495893514585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1983-10-12,36.2503540073633,NaN,NaN,NaN,36.2503540073633,36.2503540073633,NaN,36.2503540073633,36.2503540073633,36.2503540073633
1983-10-13,37.666383460776,NaN,NaN,NaN,36.1181912583782,36.1181912583782,NaN,36.1937128292268,36.1937128292268,36.0772837408351
1983-10-14,38.7992070235061,NaN,NaN,NaN,35.986028509393,35.986028509393,NaN,36.1370716510903,36.1370716510903,35.9042134743069
1983-10-15,39.3656188048711,NaN,NaN,NaN,35.8538657604078,35.8538657604078,NaN,36.0804304729538,36.0804304729538,35.7311432077787
1983-10-16,37.9495893514585,NaN,NaN,NaN,35.7217030114226,35.7217030114226,NaN,36.0237892948173,36.0237892948173,35.5580729412505
1983-10-17,37.3831775700935,NaN,NaN,NaN,35.5895402624375,35.5895402624375,NaN,35.9671481166808,35.9671481166808,35.3850026747223
1983-10-18,37.0999716794109,NaN,NaN,NaN,35.4573775134523,35.4573775134523,NaN,35.9105069385443,35.9105069385443,35.2119324081941
1983-10-19,36.5335598980459,NaN,NaN,NaN,35.3252147644671,35.3252147644671,NaN,35.8538657604078,35.8538657604078,35.0388621416659
1983-10-20,36.2503540073633,NaN,NaN,NaN,35.1930520154819,35.1930520154819,NaN,35.7972245822713,35.7972245822713,34.8657918751377
1983-10-21,35.9671481166808,NaN,NaN,NaN,35.0608892664967,35.0608892664967,NaN,35.7405834041348,35.7405834041348,34.6927216086095
1983-10-22,35.6839422259983,35.6839422259983,35.6839422259983,NaN,34.9287265175116,34.9287265175116,NaN,35.6839422259983,35.6839422259983,34.5196513420812
1983-10-23,36.5335598980459,35.3653355989805,35.3653355989805,NaN,34.7965637685264,34.7965637685264,NaN,35.3653355989805,35.3653355989805,34.346581075553
1983-10-24,35.6839422259983,35.0467289719626,35.0467289719626,NaN,34.6644010195412,34.6644010195412,NaN,35.0467289719626,35.0467289719626,34.1735108090248
1983-10-25,35.1175304446332,34.7281223449448,34.7281223449448,NaN,34.532238270556,34.532238270556,NaN,34.7281223449448,34.7281223449448,34.0004405424966
1983-10-26,34.5511186632682,34.4095157179269,34.4095157179269,NaN,34.4000755215708,34.4000755215708,NaN,34.4095157179269,34.4095157179269,33.8273702759684
1983-10-27,34.2679127725857,34.0909090909091,34.0909090909091,NaN,34.2679127725857,34.2679127725857,NaN,34.0909090909091,34.0909090909091,33.6543000094402
1983-10-28,33.9847068819031,33.7723024638913,33.7723024638913,NaN,33.8903049183423,33.8903049183423,NaN,33.7723024638913,33.7723024638913,33.481229742912
1983-10-29,33.4182951005381,33.4182951005381,33.4182951005381,NaN,33.4182951005381,33.4182951005381,NaN,33.4182951005381,33.4182951005381,33.3081594763838
1983-10-30,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556,33.1350892098556
