date,Qobs,Qb_o_o,Qb_o_09,Qb_o_omedian,Qb_m_09,Qb_m_o,Qb_m_omedian,Qb_Af_09,Qb_Af_o,Qb_Af_omedian
1986-07-11,1.27442650807137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-12,1.59444916454262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-13,2.16652506372133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-21,0.00509770603228547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-22,0.0104786179552535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-23,2.73860096290003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-24,2.1523647691872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-25,2.18918153497593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-26,1.79835740583404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-27,0.540923251203625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1986-07-28,0.00453129425092042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
